GEOID,NAME,State,County,ALAND,AWATER,B01001_001E,B01001_calc_pctGE65E,B01001_calc_pctGE65E_BOX_COX,B03002_calc_pctNHWhiteE,PCT_Pop_Minority,B01001_003E,B01001_027E,Total_Young_People,PCT_Young_People,B17020_calc_pctPovE,B25002_calc_pctVacE,B15002_calc_pctLTHSE,B08201_calc_pctNoVehE,B08201_calc_pctNoVehE_BOX_COX,B28002_calc_pctNoIntE,B18101_calc_pctDE,PCT_HH_Lives_Alone,B16004_calc_pctGE18LEAE,B01001_calc_pctDependE,PCT_HU_Built_Prior_1970,B25002_001E,B25002_calc_pctTotalOwnE,B25002_calc_pctTotalRentE,Mean_Annual_Est_PM2_5_?g_m3,CASTHMA_CrudePrev,Area_SqKm,Pop_Density_PPL_SqKm,Pop_Density_PPL_SqKm_BOX_COX,High_Summer_Mean_LST_F,PCT_TreeCanopy,PCT_TreeCanopy_BOX_COX,PCT_LackingCanopy,PCT_ImperviousSurfaces,WF_HousingDensity_MEAN,WF_HousingDensity_MEAN_BOX_COX,WF_Exp_Type_MEAN,WF_RiskToHome_Mean,WF_RiskToHome_Mean_BOX_COX,WF_HazardPotential_Mean,WF_HazardPotential_Mean_BOX_COX,Cnt_Rd_Inter,Cnt_Rd_Inter_Per_Sqkm,Cnt_Rd_Inter_Per_Sqkm_BOX_COX,count_property,count_fs_risk_100_year00,count_fs_risk_100_year30,pct_fs_risk_100_year00,pct_fs_risk_100_year00_BOX_COX,pct_fs_risk_100_year30,pct_fs_risk_100_year30_BOX_COX,Pct_Tract_Blw_SL_2050,Avg_Vul_2050,MAX_CC,Pct_Riparian,Pct_Riparian_SQUARE_ROOT,Pct_Area_Protect,Pct_Area_Protect_BOX_COX,Pct_Area_Restore,Pct_Area_Restore_BOX_COX,Pct_Tract_Undev,Single_Tract,Coastal_Tract,Mangrove_Length,Spartina_Length,Man_Index,Man_Index_Nat_Rank,Man_Index_Nat_Pctl,Man_Index_Nat_Quan,Man_Index_St_Rank,Man_Index_St_Pctl,Man_Index_Cnty_Rank,Man_Index_Cnty_Pctl,Spart_Index,Spart_Index_Nat_Rank,Spart_Index_Nat_Pctl,Spart_Index_Nat_Quan,Spart_Index_St_Rank,Spart_Index_St_pctl,Spart_Index_Cnty_Rank,Spart_Index_Cnty_pctl,Flood_Buddy_Index,Flood_Buddy_Index_Nat_Rank,Flood_Buddy_Index_Nat_Pctl,Flood_Buddy_Index_Nat_Quan,Flood_Buddy_Index_St_Rank,Flood_Buddy_Index_St_Pctl,Flood_Buddy_Index_Cnty_Rank,Flood_Buddy_Index_Cnty_Pctl,Vul_Pop_Index,Vul_Pop_Index_Nat_Rank,Vul_Pop_Index_Nat_Pctl,Vul_Pop_Index_Nat_Quan,Vul_Pop_Index_St_Rank,Vul_Pop_Index_St_Pctl,Vul_Pop_Index_Cnty_Rank,Vul_Pop_Index_Cnty_Pctl,Trees_Index,Trees_Index_Nat_Rank,Trees_Index_Nat_Pctl,Trees_Index_Nat_Quan,Trees_Index_St_Rank,Trees_Index_St_Pctl,Trees_Index_Cnty_Rank,Trees_Index_Cnty_Pctl,Cooling_Center_Index,Cooling_Center_Index_Nat_Rank,Cooling_Center_Index_Nat_Pctl,Cooling_Center_Index_Nat_Quan,Cooling_Center_Index_St_Rank,Cooling_Center_Index_St_Pctl,Cooling_Center_Index_Cnty_Rank,Cooling_Center_Index_Cnty_Pctl,Heat_Buddy_Index,Heat_Buddy_Index_Nat_Rank,Heat_Buddy_Index_Nat_Pctl,Heat_Buddy_Index_Nat_Quan,Heat_Buddy_Index_St_Rank,Heat_Buddy_Index_St_Pctl,Heat_Buddy_Index_Cnty_Rank,Heat_Buddy_Index_Cnty_Pctl,Home_Hardening_Index,Home_Hardening_Index_Nat_Rank,Home_Hardening_Index_Nat_Pctl,Home_Hardening_Index_Nat_Quan,Home_Hardening_Index_St_Rank,Home_Hardening_Index_St_Pctl,Home_Hardening_Index_Cnty_Rank,Home_Hardening_Index_Cnty_Pctl,Air_Filtration_Index,Air_Filtration_Index_Nat_Rank,Air_Filtration_Index_Nat_Pctl,Air_Filtration_Index_Nat_Quan,Air_Filtration_Index_St_Rank,Air_Filtration_Index_St_Pctl,Air_Filtration_Index_Cnty_Rank,Air_Filtration_Index_Cnty_Pctl,Improved_Egress_Index,Improved_Egress_Index_Nat_Rank,Improved_Egress_Index_Nat_Pctl,Improved_Egress_Index_Nat_Quan,Improved_Egress_Index_St_Rank,Improved_Egress_Index_St_Pctl,Improved_Egress_Index_Cnty_Rank,Improved_Egress_Index_Cnty_Pctl,In_Flood_Aware_Index,In_Flood_Aware_Index_Nat_Rank,In_Flood_Aware_Index_Nat_Pctl,In_Flood_Aware_Index_Nat_Quan,In_Flood_Aware_Index_St_Rank,In_Flood_Aware_Index_St_Pctl,In_Flood_Aware_Index_Cnty_Rank,In_Flood_Aware_Index_Cnty_Pctl,In_Flood_Egress_Index,In_Flood_Egress_Index_Nat_Rank,In_Flood_Egress_Index_Nat_Pctl,In_Flood_Egress_Index_Nat_Quan,In_Flood_Egress_Index_St_Rank,In_Flood_Egress_Index_St_Pctl,In_Flood_Egress_Index_Cnty_Rank,In_Flood_Egress_Index_Cnty_Pctl,Pres_Open_Space_Index,Pres_Open_Space_Index_Nat_Rank,Pres_Open_Space_Index_Nat_Pctl,Pres_Open_Space_Index_Nat_Quan,Pres_Open_Space_Index_St_Rank,Pres_Open_Space_Index_St_Pctl,Pres_Open_Space_Index_Cnty_Rank,Pres_Open_Space_Index_Cnty_Pctl,Reduce_Imp_Surf_Index,Reduce_Imp_Surf_Index_Nat_Rank,Reduce_Imp_Surf_Index_Nat_Pctl,Reduce_Imp_Surf_Index_Nat_Quan,Reduce_Imp_Surf_Index_St_Rank,Reduce_Imp_Surf_Index_St_Pctl,Reduce_Imp_Surf_Index_Cnty_Rank,Reduce_Imp_Surf_Index_Cnty_Pctl,Restore_Builtup_Index,Restore_Builtup_Index_Nat_Rank,Restore_Builtup_Index_Nat_Pctl,Restore_Builtup_Index_Nat_Quan,Restore_Builtup_Index_St_Rank,Restore_Builtup_Index_St_Pctl,Restore_Builtup_Index_Cnty_Rank,Restore_Builtup_Index_Cnty_Pctl,intervention_score,Shape__Area,Shape__Length
6037570701,Census Tract 5707.01,California,Los Angeles County,1776911,1953,7372,12.9,5.33524398,17.4,82.6,305,288,593,8.043950081,5.4,1.6,9.3,7.2,2.62066997,9.1,11.3,26.2,8.6,37.3,62.9,2637,49.9,48.6,11.9617481,7.5,1.778867781,4144,18.33861563,113.5352631,1.421985816,0.370145703,98.57801418,67.12931034,1446.666498,13.38621596,0.01266464,0,-11.24513872,0,-5.766820535,39,21.924057,3.933149214,1626,228,303,14,3.955910582,18.6000004,4.529755671,,0,0,0,0,11.07558337,23.42844646,88.92441663,9.113924551,11.0755835,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.572005791,68929,95.4086788,5,6346,78.96963664,1404,59.92317542,3.534506716,57015,78.91757215,3,5355,66.63763066,1381,58.94152796,2.758384567,56608,78.35421136,3,5276,65.6545545,1455,62.09987196,1.314351071,5594,7.741712229,1,1261,15.69188651,837,35.7234315,3.397603019,50114,69.365354,3,5244,65.25634644,907,38.7110542,1.497666151,6633,9.17987404,1,1428,17.77003484,941,40.16218523,3.239159368,54715,75.73396083,3,4947,61.56047785,975,41.61331626,2.525206843,24585,34.0286525,2,4182,52.04081633,1624,69.31284678,2.08201112,14066,19.46847533,1,3084,38.37730214,1176,50.19206146,4.434138353,68884,95.34639075,3,7001,87.12045794,1770,75.54417414,3.35322674,54290,75.14568482,3,5091,63.35241414,1436,61.2889458,0,2586579.044,7733.626334
6037543603,Census Tract 5436.03,California,Los Angeles County,1478167,0,4301,31.9,9.68829864,18.4,81.6,78,11,89,2.069286213,5.5,1.9,15.4,1.9,0.701909258,11.9,17.6,23.9,21.2,44.2,52.6,1537,84.6,13.5,10.9348278,7.8,1.478165197,2910,16.92704981,109.4931641,0.842970177,-0.166768728,99.15702982,78.05057892,1052.990854,12.43963952,0.012254902,1.53186E-05,-9.342117314,0.730816078,-0.306224127,29,19.6189175,3.757584649,982,260,278,26.5,5.456229937,28.2999992,5.54131789,,0,0,0,0,7.683805469,13.31169058,92.31619453,9.249522751,7.6838055,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.471910219,67026,92.77458648,5,5434,67.62070682,1051,44.85702091,3.74441115,63346,87.68080836,3,6424,79.94026879,1802,76.90994452,2.982414936,66433,91.95376843,3,7017,87.31956197,2091,89.24455826,1.587240925,9230,12.77458648,1,2139,26.61772026,1227,52.368758,3.279845666,46193,63.93798879,2,4724,58.78546541,667,28.46777636,1.888958656,12134,16.79424182,1,2470,30.73668492,1382,58.98420828,3.345634429,57418,79.47539622,3,5392,67.09805874,1099,46.90567648,2.849613571,33023,45.70835352,2,5388,67.04828273,1986,84.7631242,2.246753727,17283,23.92137864,1,3745,46.60278746,1424,60.7767819,4.621685749,70484,97.56107689,3,7566,94.15131906,2025,86.42765685,3.56458889,61094,84.56363762,3,5989,74.52712792,1748,74.605207,1,2146044.852,6440.945327
6037311400,Census Tract 3114,California,Los Angeles County,939131,0,2300,17.7,6.630268271,68.4,31.6,38,63,101,4.391304348,4.2,5.7,3.9,2.1,0.822943814,11.5,9.3,34.7,6.5,34,87.7,1033,62.1,32.2,11.0499201,7.4,0.939128542,2449,16.26851503,113.614212,6.291866029,2.411404601,93.70813397,59.47701149,1073.278203,12.49521729,1.10383E-09,1.63145E-10,-11.24503227,5.918660287,2.042047539,41,43.6574936,5.089941392,907,64,62,7.0999999,2.635502205,6.8000002,2.53880861,,0,0,0,0,24.67925988,78.77423498,75.32074012,8.529658556,24.6792603,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.184852241,61124,84.60516299,5,3455,42.99402688,482,20.57191635,3.382036279,51016,70.61388331,3,4357,54.21851667,1009,43.06444729,3.000967511,66893,92.59049069,3,7102,88.37730214,2115,90.26888604,1.483319855,7636,10.56820541,1,1785,22.21254355,1081,46.13743064,3.654600103,57640,79.78268392,3,6466,80.46291687,1648,70.33717456,1.873501235,11903,16.4744965,1,2439,30.35092086,1369,58.42936406,2.730592035,42853,59.31483148,2,3275,40.75410652,618,26.37644046,2.05415556,12871,17.81438162,1,2332,29.01941264,939,40.07682458,1.797927557,9749,13.49297529,1,2262,28.1483325,899,38.36961161,3.837905863,61470,85.08408886,3,5167,64.29815829,1131,48.27144686,2.885644666,32504,44.9899647,2,3188,39.67147835,895,38.19889031,0,1374043.137,5605.372648
6037404802,Census Tract 4048.02,California,Los Angeles County,1042383,0,4196,11.8,5.007128367,4.5,95.5,111,61,172,4.09914204,15.7,5.6,28.9,7.1,2.596662434,17.3,10.9,24.6,34,37.2,62.8,1122,39.5,54.9,11.9827681,7.4,1.042384137,4025,18.2190418,116.8984222,0.768103448,-0.254243172,99.23189655,60.54741379,1615.106034,13.72536302,0.048317515,2.80414E-05,-8.928413433,0.643965517,-0.425688227,28,26.8614979,4.261850282,761,130,193,17.1000004,4.396849735,25.3999996,5.269247516,,0,1,13.66644289,3.696815236,13.26560232,30.85530895,86.73439768,9.024395827,13.2656021,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.672120289,70509,97.59568136,5,7212,89.74614236,1835,78.31839522,3.484729325,55227,76.44266039,3,5032,62.61821802,1246,53.17968417,2.771937538,57428,79.48923801,3,5421,67.45893479,1512,64.53265045,1.585780633,9207,12.74275036,1,2130,26.50572424,1221,52.11267606,3.386371881,49742,68.85043948,3,5195,64.64659034,877,37.43064447,1.649026986,8526,11.80012458,1,1837,22.85963166,1131,48.27144686,4.23704662,69236,95.8336217,3,7295,90.77899452,1918,81.86086214,2.510812172,24216,33.51789051,2,4131,51.40617222,1610,68.71532224,3.333308705,44251,61.24991349,2,6630,82.5037332,2166,92.44558259,4.432054079,68864,95.31870718,3,6993,87.02090592,1768,75.45881349,4.59633649,71713,99.26223268,3,7780,96.81433549,2272,96.96969697,2,1536608.365,5694.570235
6037408138,Census Tract 4081.38,California,Los Angeles County,885782,0,5432,13.5,5.508542745,4.7,95.3,294,67,361,6.645802651,18.7,3.6,38.4,3.7,1.574293198,15.2,11.5,8.2,33.5,39.6,70.4,1252,69.7,26.7,12.4572172,7.8,0.885781496,6132,20.00559803,113.8194733,2.943031536,1.261987639,97.05696846,65.47502548,2220.142132,14.73790401,0.004453769,0.000153863,-7.684466525,71.71312309,6.01974838,26,29.3526115,4.408568459,668,0,0,0,-3.401316077,0,-3.489913038,,0,3,0,0,13.77449976,32.67270683,86.22550024,9.00336116,13.7744999,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5265663,68100,94.26119455,5,5932,73.81781981,1222,52.15535638,3.261156431,45646,63.18084296,2,3578,44.52463912,750,32.01024328,2.481603793,31868,44.10962696,2,1859,23.1333997,404,17.24285105,1.587481226,9235,12.78150737,1,2141,26.64260826,1228,52.41143833,3.544832687,54644,75.63568413,3,5963,74.20358387,1332,56.85019206,2.240102495,18455,25.54363624,1,3385,42.12294674,1666,71.1054204,3.386772521,58416,80.8568067,3,5562,69.21353907,1145,48.8689714,1.326476308,2400,3.320645027,1,378,4.703832753,218,9.304310713,1.072036794,874,1.208388124,1,164,2.040816327,82,3.499786598,3.432644934,51176,70.83535193,3,3376,42.01095072,474,20.23047375,2.285991824,7749,10.72461762,1,594,7.391737183,58,2.475458813,0,1297220.579,5842.134366
6037532303,Census Tract 5323.03,California,Los Angeles County,7567381,758,4599,15.5,6.060947552,1.5,98.5,157,98,255,5.544683627,13.8,0,42.5,7.4,2.667968753,23,15.9,25.8,36.2,36.1,69.3,1339,52.9,47.1,12.5322399,7.8,7.568141702,608,11.60029077,118.6194763,0.164743666,-1.413203341,99.83525633,87.74101832,288.4061089,9.024014997,0.004660918,2.33046E-05,-9.056995982,0.059445964,-2.294473254,92,12.1562204,3.033912415,1738,670,721,38.5999985,6.47896137,41.5,6.573887071,,0,0,0,0,5.063493587,6.843696434,94.93650641,9.351861758,5.0634937,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.14783448,60414,83.62239601,5,3269,40.67944251,439,18.7366624,3.815362365,64997,89.96608762,3,6683,83.16326531,1895,80.87921468,2.907647147,64042,88.64419683,3,6568,81.73220508,1932,82.45838668,2.049802445,16687,23.09640806,1,3354,41.73718268,1601,68.33119932,3.534656824,54302,75.16229497,3,5909,73.53160777,1297,55.35638071,2.425923959,22187,30.70939165,1,3838,47.76007964,1770,75.54417414,2.854266914,45646,63.18084296,2,3660,45.54504729,698,29.79086641,3.542054521,49754,68.86704962,3,6859,85.35340966,2223,94.87836108,2.282716711,18116,25.07439961,1,3904,48.58138377,1500,64.02048656,4.176209507,66161,91.57727178,3,6215,77.33947237,1486,63.42296201,3.632007263,62761,86.87106374,3,6247,77.73768044,1865,79.59880495,0,11036405.77,16883.7814
6037602104,Census Tract 6021.04,California,Los Angeles County,720926,0,6091,5.5,2.739758569,4.4,95.6,332,343,675,11.08192415,15.2,0,31,4,1.687169943,11.6,6.9,27.1,33.4,34.4,61.2,1739,21,79,11.7106133,8.9,0.720929949,8449,21.45406044,109.2878952,0.697877653,-0.342047572,99.30212235,80.58823529,2752.995006,15.45103516,0,0,-11.24513872,0,-5.766820535,32,44.3871155,5.119285898,698,30,34,4.3000002,1.813567059,4.9000001,2.00270274,,0,4,0,0,3.080668178,2.914722732,96.91933182,9.427969752,3.0806682,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.647631034,70189,97.15274413,5,7019,87.34444998,1732,73.92232181,2.763930769,23575,32.63063188,1,1093,13.60129418,160,6.828851899,2.487350408,32486,44.96504948,2,1931,24.02936784,429,18.30985915,1.081757896,3007,4.160841581,1,508,6.321553011,354,15.10883483,3.691421653,58524,81.00629801,3,6617,82.34196117,1736,74.09304311,1.201740576,3704,5.125614229,1,668,8.31259333,452,19.29150662,3.895637687,66560,92.12955914,3,6857,85.32852165,1742,74.34912505,1.598016344,5157,7.136826078,1,941,11.70980587,490,20.91335894,1.403535344,4660,6.448889196,1,1292,16.07765057,543,23.17541613,3.971876265,63510,87.90781369,3,5597,69.64907914,1272,54.2893726,2.756452774,26151,36.19627656,2,2704,33.64858138,776,33.11993171,0,1047476.232,4225.102574
6037464100,Census Tract 4641,California,Los Angeles County,6262716,4815,7121,21.4,7.515748056,30.7,69.3,130,84,214,3.005195899,9.1,13,2.3,1.2,0.186964715,6.1,5.4,12,24.5,44.1,90.5,2750,75.9,11.1,11.4724321,5.8,6.267532167,1136,13.55882428,107.3300018,16.70363454,4.300978597,83.29636546,26.05759012,450.2308245,10.12303473,0.361646991,0.003904019,-5.09640638,55.13932778,5.526027739,85,13.5619564,3.19477546,2628,208,226,7.9000001,2.826388403,8.6000004,2.954493034,,0.0142029,0,2.454623752,1.566723891,64.22261058,329.2833493,35.77738942,6.225254531,64.2226105,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.479641178,45568,63.07287702,4,982,12.22000996,79,3.371745625,3.37262149,50598,70.03529656,3,4289,53.37232454,983,41.95475886,2.574677509,41478,57.41158558,2,3026,37.65555002,733,31.28467776,3.226410037,39423,54.56709807,2,5708,71.03036336,2061,87.96414853,3.655071207,57656,79.80483078,3,6471,80.52513688,1653,70.55057618,2.961633463,33900,46.92227836,2,5158,64.18616227,2004,85.53137004,2.493927012,36719,50.8242785,2,2517,31.32155301,425,18.13913786,2.825684047,32414,44.86538861,2,5312,66.10253858,1965,83.86683739,2.652246994,26730,36.9977161,2,5007,62.30711797,1831,78.14767392,3.105748966,40845,56.53540037,2,2218,27.60079642,224,9.560392659,3.124835946,44699,61.87002561,2,4174,51.94126431,1174,50.10670081,0,9165758.578,17061.7871
6037573401,Census Tract 5734.01,California,Los Angeles County,1039559,4445,1642,14.4,5.761683098,25.6,74.4,72,71,143,8.708891596,13,0,16.4,10.1,3.230661031,7.1,10.1,25.3,15.7,38.5,82.9,645,36,64,11.3896723,8.1,1.044005182,1573,14.66392216,111.9879,1.125753661,0.120456596,98.87424634,70.16637931,504.7553833,10.41742669,0.010701546,0,-11.24513872,0,-5.766820535,55,52.6817322,5.426944467,632,44,46,7,2.61058176,7.3000002,2.661523699,,0,0,0,0,18.38733986,50.58881562,81.61266014,8.808526584,18.3873405,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.263619073,62828,86.96380372,5,3934,48.95470383,604,25.77891592,3.782845422,64269,88.95840543,3,6570,81.75709308,1858,79.30004268,2.746808257,55840,77.29116202,3,5149,64.07416625,1416,60.43533931,1.705580073,11123,15.39483701,1,2509,31.222001,1361,58.08792147,3.718576133,59159,81.88525157,3,6709,83.48680936,1791,76.44046095,1.671742192,8826,12.21537823,1,1902,23.66849179,1157,49.3811353,2.55019871,38340,53.06803239,2,2715,33.78546541,472,20.1451131,2.321611871,18952,26.23157312,1,3310,41.18964659,1284,54.80153649,1.750734221,9076,12.56142294,1,2131,26.51816824,859,36.66239863,3.772660659,60284,83.44245276,3,4944,61.52314584,1045,44.60093897,2.917086503,34198,47.33476365,2,3330,41.43852663,936,39.94878361,0,1512646.354,6837.953695
6037541300,Census Tract 5413,California,Los Angeles County,1339957,15006,5512,12,5.067847378,0.8,99.2,257,204,461,8.363570392,16.7,3.4,33,3.3,1.412959425,16,11.8,23.9,25.5,41.1,87.3,1525,67.8,28.8,12.2032509,9.8,1.339958198,4114,18.30874244,111.8773651,1.755900202,0.610191823,98.2440998,58.85185185,1790.206158,14.04753467,0.039784221,2.557E-05,-8.992729413,1.262207358,0.237039699,27,20.1498833,3.799519022,1432,52,69,3.5999999,1.54972717,4.8000002,1.970589173,,0,3,1.515151515,1.23091491,11.91906418,26.21119695,88.08093582,9.079631293,11.9190645,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.517065831,67919,94.01065818,5,5851,72.80985565,1192,50.87494665,3.063994102,36638,50.71216001,2,2454,30.53758089,442,18.86470337,2.6673551,49878,69.0386878,3,4250,52.88700846,1128,48.14340589,1.54370942,8540,11.81950308,1,1968,24.48979592,1148,48.99701238,4.343788719,68584,94.9311371,3,7833,97.4738676,2277,97.18309859,1.791671091,10575,14.63630701,1,2230,27.75012444,1290,55.05761844,3.666995523,64125,88.75908367,3,6482,80.66202091,1530,65.30089629,1.812365743,8356,11.56481417,1,1583,19.69885515,698,29.79086641,1.815567336,9989,13.82517821,1,2314,28.79542061,915,39.0524968,3.63320043,56738,78.53415461,3,4317,53.7207566,805,34.35766112,3.069045973,42036,58.18395737,2,3954,49.20358387,1103,47.07639778,1,1942432.114,5958.887745
6037433504,Census Tract 4335.04,California,Los Angeles County,916207,0,4802,8.9,4.063323551,0.9,99.1,263,200,463,9.64181591,31.6,6.9,48.9,14,3.875403148,26,9.3,10.3,60.6,40.2,64.9,1101,21.3,71.8,12.1270914,8.4,0.916204402,5241,19.32433193,116.9773712,0.368731563,-0.869486508,99.63126844,78.73772102,1925.056863,14.27793034,0.007866273,0,-11.24513872,0,-5.766820535,35,38.2010841,4.856220774,614,11,14,1.8,0.640574116,2.3,0.93828945,,0,5,0,0,4.181253716,4.979850363,95.81874628,9.385864176,4.1812539,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.765327075,71507,98.97709184,5,7805,97.12543554,2207,94.19547589,3.581467233,58633,81.15717351,3,5652,70.33349925,1488,63.50832266,2.464572732,30091,41.64994117,2,1694,21.08013937,363,15.49295775,1.240486148,4862,6.728493321,1,1041,12.95420607,708,30.21766965,3.600498429,56168,77.74517268,3,6220,77.40169238,1487,63.46564234,1.277476396,4543,6.286940273,1,914,11.37381782,626,26.71788306,3.698119003,64498,89.27538238,3,6541,81.39621702,1563,66.70934699,1.452037012,3471,4.803100561,1,621,7.727725236,354,15.10883483,1.187240252,2172,3.005052253,1,633,7.87705326,266,11.35296628,3.693402437,58686,81.23053499,3,4604,57.29218517,924,39.43661972,2.525691142,16494,22.82926154,1,1739,21.64011946,477,20.35851472,1,1339344.69,5840.46934
6037460100,Census Tract 4601,California,Los Angeles County,5672682,16289,6196,21.9,7.62955301,56.1,43.9,119,92,211,3.405422853,2.2,6.3,4.5,1.9,0.701909258,4.7,10.6,21.5,3.7,37.3,88,2528,83,10.7,10.4251604,7.3,5.688970815,1089,13.41978523,107.8826294,11.82531646,3.572304373,88.17468354,16.42305256,400.0825281,9.824290772,0.67408759,0.500443297,-0.684907935,3905.26786,16.56619931,61,10.7225018,2.852668688,2448,224,232,9.1999998,3.109138041,9.5,3.139102446,,0.3175,0,5.492071306,2.343516867,77.80614416,438.3750002,22.19385584,4.985215042,77.8061447,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.585811751,48068,66.53332411,4,1215,15.11946242,124,5.292360222,3.513351797,56292,77.91681085,3,5223,64.9950224,1332,56.85019206,2.750506298,56087,77.63305419,3,5188,64.55948233,1429,60.99018353,3.892857968,54166,74.97404665,3,6735,83.81035341,2200,93.89671362,3.61830619,56638,78.39573673,3,6292,78.29766053,1540,65.72769953,3.563567949,47598,65.88276005,2,6349,79.00696864,2183,93.1711481,2.571140046,38905,53.85009343,2,2781,34.60676954,488,20.82799829,3.042657378,37919,52.4852931,2,5960,74.16625187,2092,89.28723858,3.20011452,40561,56.14229358,2,6358,79.11896466,2107,89.92744345,3.051576464,39052,54.05356772,2,2065,25.69686411,193,8.237302603,3.301124737,52401,72.530971,3,4883,60.76406172,1378,58.81348698,0,8332944.374,16354.5357
6037504101,Census Tract 5041.01,California,Los Angeles County,1218583,0,4826,19.3,7.023157419,15.2,84.8,217,44,261,5.408205553,8.2,3.6,23.2,6.1,2.341933452,15,9.5,19.3,43.7,35.9,70.2,1387,60.3,36,12.4287643,7.5,1.218582735,3960,18.15248378,116.2194748,0.791451732,-0.226330326,99.20854827,67.60766962,1451.384218,13.39615947,0.019159912,0,-11.24513872,0,-5.766820535,25,20.5156364,3.827862849,1091,53,71,4.9000001,2.016337383,6.5,2.462031511,,0,1,0,0,8.62205897,15.92814797,91.37794103,9.212373835,8.6220589,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.658626596,70326,97.34237664,5,7100,88.35241414,1770,75.54417414,4.000122884,68154,94.3359402,3,7191,89.48481832,2082,88.86043534,2.829327505,60615,83.90061596,3,5965,74.22847188,1721,73.45283824,1.335016983,5816,8.048999931,1,1322,16.45097063,869,37.08920188,3.499342809,53287,73.75735345,3,5729,71.29168741,1188,50.70422535,1.520676839,6908,9.56052322,1,1485,18.47934296,971,41.44259496,3.578334559,62621,86.6772787,3,6244,77.70034843,1402,59.83781477,1.973829971,11321,15.66890442,1,2083,25.92085615,873,37.25992318,1.492731672,5775,7.992248599,1,1510,18.79044301,615,26.24839949,3.853016846,61711,85.41767596,3,5212,64.85813838,1151,49.12505335,2.785072184,27423,37.95695204,2,2806,34.91786959,805,34.35766112,0,1774034.603,5828.387323
6037553400,Census Tract 5534,California,Los Angeles County,733216,0,3495,14.3,5.733939936,9.2,90.8,44,142,186,5.321888412,6.7,6.3,25.4,6.3,2.395181694,17.9,10.2,18.6,24.2,33.4,84.5,1001,58.4,35.3,12.388957,7.3,0.733214485,4767,18.92172039,114.1668,1.637146371,0.528907241,98.36285363,66.43120393,1849.117216,14.14993269,0.024600246,6.38505E-05,-8.339395902,0.440636475,-0.770469294,45,61.3735847,5.707972562,804,2,3,0.2,-1.287438519,0.4,-0.807971884,,0,0,0,0,9.47941589,18.44438494,90.52058411,9.178188888,9.4794159,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.585442709,69169,95.74088172,5,6469,80.50024888,1452,61.97183099,3.587441276,58837,81.43954599,3,5691,70.81881533,1505,64.23388818,2.676957673,50669,70.13357326,3,4362,54.28073668,1168,49.85061886,1.564597149,8875,12.28320299,1,2046,25.46042807,1186,50.6188647,3.647288556,57451,79.52107412,3,6429,80.0024888,1622,69.22748613,1.423130728,5904,8.170807668,1,1258,15.6545545,849,36.23559539,2.286375101,28274,39.13488823,2,1628,20.25883524,219,9.346991037,1.265294338,1981,2.740674095,1,255,3.173220508,147,6.274007682,1.104693474,1190,1.645788636,1,263,3.272772524,125,5.335040546,3.474795643,52345,72.45345699,3,3554,44.22598308,531,22.66325224,2.378115842,11220,15.52910236,1,1048,13.04131409,208,8.877507469,0,1063375.554,4319.622904
